entry_id,player_id,event_id,timestamp,chance_of_playing_this_round,form,status,fixture_code,opposition_gf,opposition_ga,opposition,is_home,kickoff_time,points_h,points_a,minutes_h,minutes_a,goals_scored_h,goals_scored_a,assists_h,assists_a,clean_sheets_h,clean_sheets_a,goals_conceded_h,goals_conceded_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,bonus_h,bonus_a,influence_h,influence_a,creativity_h,creativity_a,threat_h,threat_a,points_1,points_2,points_3,minutes_1,minutes_2,minutes_3,opposition_strength,response
1936,303,35,2021-05-06 15:25:49,0.0,0.0,i,352,1.38,1.56,9,1,2021-05-11 17:00:00,2.62,1.94,39.56,49.65,0.19,0.06,0.31,0.12,0.06,0.18,0.94,0.47,0.0,0.0,0.06,0.0,0.12,0.06,11.75,6.45,8.09,7.99,21.94,21.06,0,0,0,0.0,0.0,0.0,4.0,0
1937,303,35,2021-05-06 15:25:49,0.0,0.0,i,334,1.33,1.52,11,1,2021-05-13 19:15:00,2.62,1.94,39.56,49.65,0.19,0.06,0.31,0.12,0.06,0.18,0.94,0.47,0.0,0.0,0.06,0.0,0.12,0.06,11.75,6.45,8.09,7.99,21.94,21.06,0,0,0,0.0,0.0,0.0,4.0,0
1938,304,35,2021-05-06 15:25:49,0.0,0.0,u,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1939,304,35,2021-05-06 15:25:49,0.0,0.0,u,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1940,304,35,2021-05-06 15:25:49,0.0,0.0,u,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1941,305,35,2021-05-06 15:25:49,,3.7,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.62,1.65,16.88,34.41,0.0,0.0,0.0,0.0,0.06,0.18,0.12,0.24,0.0,0.12,0.0,0.0,0.0,0.06,1.76,9.19,0.0,0.0,0.0,0.0,7,2,2,90.0,90.0,90.0,3.0,3
1942,305,35,2021-05-06 15:25:49,,3.7,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.62,1.65,16.88,34.41,0.0,0.0,0.0,0.0,0.06,0.18,0.12,0.24,0.0,0.12,0.0,0.0,0.0,0.06,1.76,9.19,0.0,0.0,0.0,0.0,7,2,2,90.0,90.0,90.0,4.0,0
1943,305,35,2021-05-06 15:25:49,,3.7,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.62,1.65,16.88,34.41,0.0,0.0,0.0,0.0,0.06,0.18,0.12,0.24,0.0,0.12,0.0,0.0,0.0,0.06,1.76,9.19,0.0,0.0,0.0,0.0,7,2,2,90.0,90.0,90.0,4.0,1
1944,306,35,2021-05-06 15:25:49,100.0,4.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,4.38,5.29,84.31,78.59,0.25,0.35,0.25,0.35,0.31,0.41,1.25,0.71,0.19,0.06,0.0,0.0,0.31,0.24,18.75,24.61,18.11,18.14,32.94,30.71,3,7,2,85.0,83.0,71.0,3.0,5
1945,306,35,2021-05-06 15:25:49,100.0,4.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,4.38,5.29,84.31,78.59,0.25,0.35,0.25,0.35,0.31,0.41,1.25,0.71,0.19,0.06,0.0,0.0,0.31,0.24,18.75,24.61,18.11,18.14,32.94,30.71,3,7,2,85.0,83.0,71.0,4.0,1
1946,306,35,2021-05-06 15:25:49,100.0,4.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,4.38,5.29,84.31,78.59,0.25,0.35,0.25,0.35,0.31,0.41,1.25,0.71,0.19,0.06,0.0,0.0,0.31,0.24,18.75,24.61,18.11,18.14,32.94,30.71,3,7,2,85.0,83.0,71.0,4.0,7
1947,307,35,2021-05-06 15:25:49,100.0,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.06,0.06,5.25,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.12,0.0,0.0,0.0,0.0,0.0,1.66,0.41,0.16,0.08,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1948,307,35,2021-05-06 15:25:49,100.0,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.06,0.06,5.25,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.12,0.0,0.0,0.0,0.0,0.0,1.66,0.41,0.16,0.08,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,1
1949,307,35,2021-05-06 15:25:49,100.0,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.06,0.06,5.25,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.12,0.0,0.0,0.0,0.0,0.0,1.66,0.41,0.16,0.08,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1950,308,35,2021-05-06 15:25:49,100.0,3.3,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,3.12,2.82,67.5,72.65,0.06,0.0,0.0,0.06,0.31,0.29,0.75,0.71,0.0,0.0,0.0,0.0,0.19,0.0,13.82,13.86,3.94,2.16,3.38,0.0,6,2,2,90.0,90.0,90.0,3.0,2
1951,308,35,2021-05-06 15:25:49,100.0,3.3,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,3.12,2.82,67.5,72.65,0.06,0.0,0.0,0.06,0.31,0.29,0.75,0.71,0.0,0.0,0.0,0.0,0.19,0.0,13.82,13.86,3.94,2.16,3.38,0.0,6,2,2,90.0,90.0,90.0,4.0,0
1952,308,35,2021-05-06 15:25:49,100.0,3.3,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,3.12,2.82,67.5,72.65,0.06,0.0,0.0,0.06,0.31,0.29,0.75,0.71,0.0,0.0,0.0,0.0,0.19,0.0,13.82,13.86,3.94,2.16,3.38,0.0,6,2,2,90.0,90.0,90.0,4.0,0
1953,309,35,2021-05-06 15:25:49,100.0,2.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,3.56,1.65,57.75,56.41,0.25,0.0,0.12,0.0,0.25,0.24,0.81,0.41,0.06,0.06,0.0,0.0,0.25,0.0,19.08,10.34,9.71,5.59,9.38,6.71,3,2,1,90.0,90.0,90.0,3.0,2
1954,309,35,2021-05-06 15:25:49,100.0,2.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,3.56,1.65,57.75,56.41,0.25,0.0,0.12,0.0,0.25,0.24,0.81,0.41,0.06,0.06,0.0,0.0,0.25,0.0,19.08,10.34,9.71,5.59,9.38,6.71,3,2,1,90.0,90.0,90.0,4.0,0
1955,309,35,2021-05-06 15:25:49,100.0,2.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,3.56,1.65,57.75,56.41,0.25,0.0,0.12,0.0,0.25,0.24,0.81,0.41,0.06,0.06,0.0,0.0,0.25,0.0,19.08,10.34,9.71,5.59,9.38,6.71,3,2,1,90.0,90.0,90.0,4.0,1
1956,310,35,2021-05-06 15:25:49,100.0,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.5,1.12,16.88,21.65,0.0,0.0,0.0,0.0,0.06,0.12,0.44,0.24,0.12,0.0,0.0,0.0,0.19,0.18,3.4,4.76,0.1,0.26,1.25,0.12,0,0,0,0.0,0.0,0.0,3.0,1
1957,310,35,2021-05-06 15:25:49,100.0,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.5,1.12,16.88,21.65,0.0,0.0,0.0,0.0,0.06,0.12,0.44,0.24,0.12,0.0,0.0,0.0,0.19,0.18,3.4,4.76,0.1,0.26,1.25,0.12,0,0,0,0.0,0.0,0.0,4.0,1
1958,310,35,2021-05-06 15:25:49,100.0,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.5,1.12,16.88,21.65,0.0,0.0,0.0,0.0,0.06,0.12,0.44,0.24,0.12,0.0,0.0,0.0,0.19,0.18,3.4,4.76,0.1,0.26,1.25,0.12,0,0,0,0.0,0.0,0.0,4.0,0
1959,311,35,2021-05-06 15:25:49,100.0,1.0,d,340,1.24,1.36,2,0,2021-05-09 13:05:00,1.62,0.71,26.25,23.35,0.19,0.0,0.0,0.0,0.06,0.18,0.25,0.12,0.12,0.06,0.0,0.0,0.06,0.0,8.36,1.42,4.11,2.6,11.31,5.53,3,0,0,75.0,0.0,0.0,3.0,0
1960,311,35,2021-05-06 15:25:49,100.0,1.0,d,352,1.38,1.56,9,1,2021-05-11 17:00:00,1.62,0.71,26.25,23.35,0.19,0.0,0.0,0.0,0.06,0.18,0.25,0.12,0.12,0.06,0.0,0.0,0.06,0.0,8.36,1.42,4.11,2.6,11.31,5.53,3,0,0,75.0,0.0,0.0,4.0,0
1961,311,35,2021-05-06 15:25:49,100.0,1.0,d,334,1.33,1.52,11,1,2021-05-13 19:15:00,1.62,0.71,26.25,23.35,0.19,0.0,0.0,0.0,0.06,0.18,0.25,0.12,0.12,0.06,0.0,0.0,0.06,0.0,8.36,1.42,4.11,2.6,11.31,5.53,3,0,0,75.0,0.0,0.0,4.0,0
1962,312,35,2021-05-06 15:25:49,0.0,0.0,u,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.91,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1963,312,35,2021-05-06 15:25:49,0.0,0.0,u,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.91,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1964,312,35,2021-05-06 15:25:49,0.0,0.0,u,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.91,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1965,313,35,2021-05-06 15:25:49,100.0,4.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,4.12,4.0,84.38,84.71,0.06,0.06,0.19,0.0,0.38,0.41,1.12,0.71,0.12,0.06,0.0,0.0,0.31,0.35,21.06,21.42,14.15,11.36,4.38,5.0,9,1,2,90.0,90.0,90.0,3.0,5
1966,313,35,2021-05-06 15:25:49,100.0,4.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,4.12,4.0,84.38,84.71,0.06,0.06,0.19,0.0,0.38,0.41,1.12,0.71,0.12,0.06,0.0,0.0,0.31,0.35,21.06,21.42,14.15,11.36,4.38,5.0,9,1,2,90.0,90.0,90.0,4.0,0
1967,313,35,2021-05-06 15:25:49,100.0,4.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,4.12,4.0,84.38,84.71,0.06,0.06,0.19,0.0,0.38,0.41,1.12,0.71,0.12,0.06,0.0,0.0,0.31,0.35,21.06,21.42,14.15,11.36,4.38,5.0,9,1,2,90.0,90.0,90.0,4.0,3
1968,314,35,2021-05-06 15:25:49,0.0,0.0,u,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1969,314,35,2021-05-06 15:25:49,0.0,0.0,u,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1970,314,35,2021-05-06 15:25:49,0.0,0.0,u,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1971,315,35,2021-05-06 15:25:49,100.0,9.7,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,2.88,2.29,54.0,41.82,0.19,0.12,0.06,0.06,0.25,0.18,0.81,0.35,0.12,0.0,0.0,0.0,0.19,0.12,10.96,7.22,10.29,6.02,27.94,14.59,3,15,11,90.0,90.0,18.0,3.0,10
1972,315,35,2021-05-06 15:25:49,100.0,9.7,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,2.88,2.29,54.0,41.82,0.19,0.12,0.06,0.06,0.25,0.18,0.81,0.35,0.12,0.0,0.0,0.0,0.19,0.12,10.96,7.22,10.29,6.02,27.94,14.59,3,15,11,90.0,90.0,18.0,4.0,8
1973,315,35,2021-05-06 15:25:49,100.0,9.7,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,2.88,2.29,54.0,41.82,0.19,0.12,0.06,0.06,0.25,0.18,0.81,0.35,0.12,0.0,0.0,0.0,0.19,0.12,10.96,7.22,10.29,6.02,27.94,14.59,3,15,11,90.0,90.0,18.0,4.0,1
1974,316,35,2021-05-06 15:25:49,0.0,0.0,u,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1975,316,35,2021-05-06 15:25:49,0.0,0.0,u,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1976,316,35,2021-05-06 15:25:49,0.0,0.0,u,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1977,317,35,2021-05-06 15:25:49,0.0,0.0,u,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1978,317,35,2021-05-06 15:25:49,0.0,0.0,u,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1979,317,35,2021-05-06 15:25:49,0.0,0.0,u,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1980,318,35,2021-05-06 15:25:49,100.0,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.12,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1981,318,35,2021-05-06 15:25:49,100.0,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.12,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,1
1982,318,35,2021-05-06 15:25:49,100.0,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.12,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1983,319,35,2021-05-06 15:25:49,0.0,0.0,u,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1984,319,35,2021-05-06 15:25:49,0.0,0.0,u,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1985,319,35,2021-05-06 15:25:49,0.0,0.0,u,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1986,495,35,2021-05-06 15:25:49,100.0,1.7,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,1.0,0.47,9.75,10.12,0.06,0.0,0.06,0.0,0.0,0.0,0.25,0.29,0.06,0.0,0.0,0.0,0.0,0.0,4.69,1.24,2.08,1.22,3.19,0.94,1,4,0,1.0,6.0,0.0,3.0,0
1987,495,35,2021-05-06 15:25:49,100.0,1.7,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,1.0,0.47,9.75,10.12,0.06,0.0,0.06,0.0,0.0,0.0,0.25,0.29,0.06,0.0,0.0,0.0,0.0,0.0,4.69,1.24,2.08,1.22,3.19,0.94,1,4,0,1.0,6.0,0.0,4.0,2
1988,495,35,2021-05-06 15:25:49,100.0,1.7,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,1.0,0.47,9.75,10.12,0.06,0.0,0.06,0.0,0.0,0.0,0.25,0.29,0.06,0.0,0.0,0.0,0.0,0.0,4.69,1.24,2.08,1.22,3.19,0.94,1,4,0,1.0,6.0,0.0,4.0,0
1989,568,35,2021-05-06 15:25:49,100.0,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,1.07,0.44,17.57,16.44,0.0,0.0,0.07,0.06,0.07,0.0,0.21,0.31,0.0,0.0,0.0,0.0,0.21,0.0,3.36,4.69,5.35,5.81,2.14,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1990,568,35,2021-05-06 15:25:49,100.0,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,1.07,0.44,17.57,16.44,0.0,0.0,0.07,0.06,0.07,0.0,0.21,0.31,0.0,0.0,0.0,0.0,0.21,0.0,3.36,4.69,5.35,5.81,2.14,0.0,0,0,0,0.0,0.0,0.0,4.0,1
1991,568,35,2021-05-06 15:25:49,100.0,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,1.07,0.44,17.57,16.44,0.0,0.0,0.07,0.06,0.07,0.0,0.21,0.31,0.0,0.0,0.0,0.0,0.21,0.0,3.36,4.69,5.35,5.81,2.14,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1992,569,35,2021-05-06 15:25:49,100.0,6.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,1.86,3.31,33.43,41.94,0.21,0.31,0.0,0.19,0.07,0.19,0.5,0.31,0.14,0.06,0.0,0.0,0.21,0.44,8.26,14.79,2.69,7.86,15.71,15.0,1,6,11,4.0,45.0,90.0,3.0,6
1993,569,35,2021-05-06 15:25:49,100.0,6.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,1.86,3.31,33.43,41.94,0.21,0.31,0.0,0.19,0.07,0.19,0.5,0.31,0.14,0.06,0.0,0.0,0.21,0.44,8.26,14.79,2.69,7.86,15.71,15.0,1,6,11,4.0,45.0,90.0,4.0,1
1994,569,35,2021-05-06 15:25:49,100.0,6.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,1.86,3.31,33.43,41.94,0.21,0.31,0.0,0.19,0.07,0.19,0.5,0.31,0.14,0.06,0.0,0.0,0.21,0.44,8.26,14.79,2.69,7.86,15.71,15.0,1,6,11,4.0,45.0,90.0,4.0,4
1995,575,35,2021-05-06 15:25:49,0.0,0.0,u,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1996,575,35,2021-05-06 15:25:49,0.0,0.0,u,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1997,575,35,2021-05-06 15:25:49,0.0,0.0,u,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
1998,604,35,2021-05-06 15:25:49,,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
1999,604,35,2021-05-06 15:25:49,,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
2000,604,35,2021-05-06 15:25:49,,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
2001,640,35,2021-05-06 15:25:49,,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
2002,640,35,2021-05-06 15:25:49,,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,5
2003,640,35,2021-05-06 15:25:49,,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
2004,673,35,2021-05-06 15:25:49,,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
2005,673,35,2021-05-06 15:25:49,,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
2006,673,35,2021-05-06 15:25:49,,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
2007,686,35,2021-05-06 15:25:49,,0.0,a,340,1.24,1.36,2,0,2021-05-09 13:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0,0
2008,686,35,2021-05-06 15:25:49,,0.0,a,352,1.38,1.56,9,1,2021-05-11 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
2009,686,35,2021-05-06 15:25:49,,0.0,a,334,1.33,1.52,11,1,2021-05-13 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
2010,20,35,2021-05-06 15:25:49,0.0,3.0,a,343,1.38,1.56,9,0,2021-05-07 19:00:00,1.71,1.06,25.24,25.94,0.18,0.06,0.0,0.0,0.0,0.06,0.41,0.41,0.0,0.06,0.0,0.0,0.12,0.0,10.18,4.66,4.64,1.74,7.88,5.12,0,6,6,0.0,26.0,10.0,4.0,8
2011,320,35,2021-05-06 15:25:49,100.0,0.2,a,343,1.38,1.56,9,0,2021-05-07 19:00:00,0.82,0.88,4.65,17.41,0.06,0.0,0.0,0.06,0.0,0.06,0.18,0.29,0.0,0.06,0.0,0.0,0.18,0.0,3.11,0.59,0.15,2.02,5.76,5.24,0,0,1,0.0,0.0,1.0,4.0,0
2012,321,35,2021-05-06 15:25:49,100.0,2.8,a,343,1.38,1.56,9,0,2021-05-07 19:00:00,1.71,1.94,69.18,63.53,0.06,0.0,0.0,0.12,0.0,0.24,1.41,0.94,0.24,0.12,0.0,0.0,0.06,0.06,12.62,11.49,13.62,13.76,9.76,5.35,2,2,1,90.0,90.0,90.0,4.0,2
